"created_at",content,interactions,source
"Apr 3, 2024 @ 23:34:47.000","@mikeerrasti @TacubayaColonia @PartidoMorenaMx @AlcaldiaMHmx @FEPADE_CDMX @iecm @INEMexico @mauriciotabe @PAN_CDMX @STaboadaMx Paga lo que debes!!¡",0,"https://twitter.com/Anlula/status/1775758894716903484"
"Apr 3, 2024 @ 23:34:47.000","@mikeerrasti @TacubayaColonia @PartidoMorenaMx @AlcaldiaMHmx @FEPADE_CDMX @iecm @INEMexico @mauriciotabe @PAN_CDMX @STaboadaMx Paga lo que debes!!¡",0,"https://twitter.com/Anlula/status/1775758894716903484"
"Apr 3, 2024 @ 23:33:31.000","@STaboadaMx En cualquier lado hay accidentes chiquilín, nadie te cree por eso te corren de todos lados, más votos para morena!!!",0,"https://twitter.com/MoisesS49353353/status/1775758579301031958"
"Apr 3, 2024 @ 23:31:43.000","@STaboadaMx El caballo de Troya era el PRD, por eso perdieron la CDMX, hoy en día es el estado con mayor inversión extranjera y se ha mejorado el tema de seguridad por eso votaremos por @Claudiashein  y @ClaraBrugadaM",0,"https://twitter.com/adavidsr/status/1775758123099201635"
"Apr 3, 2024 @ 23:29:07.000","@FridaJGuillen @PAN_CDMX @STaboadaMx @AAtaydeR @JTrianaT @ferbelaunzaran @AbelFuentesRo @luisag_urena @DanyAlvarezca @AlessandraRdlv @SistemaPANCDMX Ayyy yo quiero una bolsa de esas porfis Frida 🩵",0,"https://twitter.com/crislaguera/status/1775757469593071624"
"Apr 3, 2024 @ 23:23:43.000","@DOLJESSY @DesireeNavarro Bueno, entiende que son panistas, y esos p3ndej@s asi sean unos viejitos como @VicenteFoxQue ADOLECEN De P3NDEJ3Z AGUDA ejemplos, @XochitlGalvez @MarkoCortes @Mzavalagc @kenialopezr @LillyTellez @STaboadaMx @lialimon y un largo etc 🤷🏾",0,"https://twitter.com/Alejandro15084/status/1775756109757694168"
"Apr 3, 2024 @ 23:16:35.000","@MiguelPenaflor @PAN_CDMX @Congreso_CdMex @STaboadaMx @JorgeRoHe @LuisMendozaBJ @Ruben_RamHer @JorgeLara1 @maguifisher @PPMnacional @AAtaydeR @patybaezg @kenialopezr ¡Gracias por tu amistad y apoyo siempre amigo!🤗💙",0,"https://twitter.com/TeRe_Cisneros/status/1775754315443196129"
"Apr 3, 2024 @ 23:15:00.000","@DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx Esos son puñales, no lo harán al igual que el ignorante @lopezobrador_ #NarcoPresidenteAMLO31",0,"https://twitter.com/ntonio_l/status/1775753915742429250"
"Apr 3, 2024 @ 23:11:20.000","@kenialopezr @XochitlGalvez @santiagotaboada @lialimon @MargaretSaldana @LuisMendozaBJ Y si pierden....no pasa nada.",0,"https://twitter.com/inacito5olvido/status/1775752994782400865"
"Apr 3, 2024 @ 23:04:07.000","@DuniaLudlow @ClaraBrugadaM A ver zoqueta. Llevo 12 años llendo a consulta mensual a Iztapalapa y la Calz de Iztapalapa y la Viga se ven espantosas desde entonces. Ni un camellón han arreglado, ni el pavimento. Los mismos hoyos desde entonces  a parte del narco menudeo que hay. #TaboadaJefeDeGobiernoCDMX",0,"https://twitter.com/laurivme/status/1775751180477456416"
"Apr 3, 2024 @ 23:03:54.000","@DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx ¿disculpa por tener un grupo o clan que viene siendo delincuencia organizada? lo de este muchacho p3nd3jo fue un exabrupto de un niño mimado solamente. solo afecto a los guaruras de ese antro. pidio disculpas. los trivagos ya se robaron miles de millones. no camparen. es carcel.",0,"https://twitter.com/amokan/status/1775751125083263126"
"Apr 3, 2024 @ 22:43:58.000","@DanyAlvarezca @GobCDMX @STaboadaMx @PAN_CDMX @ElBaronNews_ @AtypicalTeve @SocCivilMx @TlalpanVecinos @JTrianaT @ferbelaunzaran @luisag_urena @JorgeLara1 Habrá transmisión del #DebatePresidencial del domingo en el CEN del PAN ? 🥺🙏🏻",0,"https://twitter.com/samara_ghost/status/1775746107613548826"
"Apr 3, 2024 @ 22:42:35.000","@DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx Nooo. No aceptamos las disculpas de este borracho prepotente, culero y mala copa. Vámonos! mejor con Claudia.
#ClaudiaPresidenta2024 🫶👏👏👏",0,"https://twitter.com/sixtop8/status/1775745761189228911"
"Apr 3, 2024 @ 22:37:31.000","@athena102503 @antoniomedina41 @STaboadaMx @AlcaldiaMHmx @mauriciotabe Aquí la pregunta es, ha hecho algún trabajo!?",0,"https://twitter.com/DanDGowen/status/1775744483528728722"
"Apr 3, 2024 @ 22:35:43.000","@DanyAlvarezca @JTrianaT @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx Jajaja jajajaja esos corruptos rateros nunca ofrecerán disculpas son unos HDSPM https://t.co/hbSBJ4zH3K",0,"https://twitter.com/SofiaLilia75165/status/1775744033291190272"
"Apr 3, 2024 @ 22:33:28.000","@BicireporteraDF @STaboadaMx Jaja en verdad creíste que el PRIAN apoyaría la movilidad ciclista? Criaturita. Lo primero que harían de ganar sería eliminar muchas ciclovías.",0,"https://twitter.com/armaquim/status/1775743467223683273"
"Apr 3, 2024 @ 22:30:03.000","@polistermx @STaboadaMx @Chertorivski No es verdad, @ClaraBrugadaM tiene el millón por ciento.",0,"https://twitter.com/ManuelDeJesusMx/status/1775742605885583465"
"Apr 3, 2024 @ 22:26:35.000","@laconic_cowboy @econokafka @ClaraBrugadaM @STaboadaMx Aunque no haya elecciones a gobernador en Chihuahua, Coahuila,  Durango, Aguascalientes,  Guanajuato,  Querétaro también #XóchitlVaAGanar!",0,"https://twitter.com/jomalou1/status/1775741733747216482"
"Apr 3, 2024 @ 22:16:32.000","@AlessandraRdlv Deberias ir a la Miguel hidalgo y ver la de basura de Tabe y Dantiago Taboada.",0,"https://twitter.com/tsikbe/status/1775739203948617796"
"Apr 3, 2024 @ 22:15:54.000","@DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx Escucha el video y lo sacaron por golpear a una muchacha, espero lo sigas disculpando.",0,"https://twitter.com/pizzolotto55/status/1775739042627281178"
"Apr 3, 2024 @ 22:14:52.000","@elsy_molina @lumendoz @martibatres @PAN_CDMX @Bomberos_CDMX @JefeVulcanoCova @STaboadaMx Pues si tiene pruebas presentalas.....si no eres solo una chismosa !!!!...🤣🤣🤣🤣🤣🤣🤣",0,"https://twitter.com/OlveraGinna/status/1775738784308416855"
"Apr 3, 2024 @ 22:03:29.000","@FernandoAldapes @DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx Mejor aprende de los cerdos de la corrupción que llevan 180,000 muertos 100,000 desaparecidos y miles de muertos por falta de medicinas de hospitales ahí vas a aprender bien hacer un buen cerdo y a lamer patas",0,"https://twitter.com/CharlyMx110/status/1775735921649877495"
"Apr 3, 2024 @ 22:01:25.000","@DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx Y cuándo se harán nuevamente las pruebas de densidad del balastro que sostiene los durmientes de todo el tren maya, porque hoy el tren iba muy despacio y qué pasa si va a 150 km por hora y se descarrila con 300 personas, no van a volver a tocar a nadie como en la línea 12, cerdos",0,"https://twitter.com/CharlyMx110/status/1775735398603370678"
"Apr 3, 2024 @ 21:59:02.000","@Luis_Chavez_Gar @HectorHugoHdez @STaboadaMx @PAN_CDMX @alfagonzalezm @OscarValenciaV @rodalope82 @Pan_tlalpan @nayelims_cdmx @amigosPRIcdmx @PRD_CDMX Viene el cambio",0,"https://twitter.com/bfrancop15/status/1775734801632309515"
"Apr 3, 2024 @ 21:59:02.000","@Luis_Chavez_Gar @HectorHugoHdez @STaboadaMx @PAN_CDMX @alfagonzalezm @OscarValenciaV @rodalope82 @Pan_tlalpan @nayelims_cdmx @amigosPRIcdmx @PRD_CDMX Viene el cambio",0,"https://twitter.com/bfrancop15/status/1775734801632309515"
"Apr 3, 2024 @ 21:55:21.000","@Mzavalagc @mauriciotabe @STaboadaMx Claro que vamos a defender la democracia, por eso el 02 de junio votaremos por @PartidoMorenaMx  ni tu corrupta, asesina ni nadie impedirá que la Dra. Sheiuman gane💯",0,"https://twitter.com/Patrici96183829/status/1775733871180411184"
"Apr 3, 2024 @ 21:54:56.000","#EnVivo| Sobre el modelo de Blindar toda la CDMX de @STaboadaMx, el Presidente @AAtaydeR explicó a la audiencia que este modelo Implica tener inteligencia y coordinación con todos los niveles de gobierno, dignificar la labor de los policías e implementar el esquema de los… https://t.co/BXeGFCakWY",0,"https://twitter.com/PAN_CDMX/status/1775733767849525391"
"Apr 3, 2024 @ 21:53:10.000","@IuxCesar @evelyn_parraA No hizo nada? Claro que sí!! Llenó @A_VCarranza de ambulantes y chelerias junto a @julioc_moreno sabes cuánto les deja eso?? Pero en nuestras manos está que eso no vuelva a pasar @martibatres @Claudiashein  #2dejunio #ElCambioViene @XochitlGalvez @STaboadaMx https://t.co/Ed3QPOn84F",0,"https://twitter.com/chucho_camarena/status/1775733325270786549"
"Apr 3, 2024 @ 21:52:44.000","@RegeneracionMx Gracias pero los ciudadanos ya decidimos que el próximo jefe de gobierno será @STaboadaMx .

Mejor díganle a la brujada que regrese los Miles de millones de pesos que se robó del presupuesto de Iztapalapa.
De nada...",0,"https://twitter.com/thaliarojano1/status/1775733212506919143"
"Apr 3, 2024 @ 21:35:08.000","@Alonsotamez @PRI_Nacional @alitomorenoc @rubenmoreiravdz @caroviggiano @PabloAnguloB @GPPRIDiputados @SenadoPRI @XochitlGalvez @STaboadaMx @ferbelaunzaran Palero https://t.co/1zQEz8dW3h",0,"https://twitter.com/juan_torre95924/status/1775728787210039505"
"Apr 3, 2024 @ 21:26:19.000","@STaboadaMx @GamoMonte El iluminado de la corrupción inmobiliaria, Rataboada.
@AccionNacional 
@PRI_Nacional 
@PRDMexico 
@INEMexico 
@TEPJF_informa 
@alitomorenoc 
@AlessandraRdlv 
@ClaudioXGG 
@ https://t.co/TuFBddKj8p",0,"https://twitter.com/mariojamaro/status/1775726564597981422"
"Apr 3, 2024 @ 21:18:26.000","@MargaretSaldana @STaboadaMx Margarita Hoyos¡¡¡ de los que abundan en la alcaldía Azcapotzalco como en mi amada Clavería¡¡ La neta esta parte de la ciudad ya esta venida a menos y más con estos tipos gansteriles",0,"https://twitter.com/marranoticias/status/1775724583250956384"
"Apr 3, 2024 @ 20:59:21.000","@vromog @STaboadaMx @PartidoMorenaMx @MorenaCiudadMex @CitlaHM @mario_delgado @Claudiashein @ClaraBrugadaM @martibatres @GabyJimenezMX @AzcapotzalcoMx  En verdad confían en alguien que se la pasa criticando y cero propuestas en su candidatura,vean las respuestas que tiene de todos quien lo conocemos",0,"https://twitter.com/Omar_Zaragozaa/status/1775719780642697258"
"Apr 3, 2024 @ 20:54:38.000","@polistermx @STaboadaMx @Chertorivski Por Taboada obviamente! Y teniendo en cuenta que en las elecciones del estado de México las encuestadoras fallaron hasta con 15 puntos. Entonces Taboada será el ganador. Sin duda alguna 💪🏽💪🏽",0,"https://twitter.com/RafaelM14798962/status/1775718593612927473"
"Apr 3, 2024 @ 20:51:30.000","@AlexBaks82 @STaboadaMx @ClaraBrugadaM De verdad q me perdonen los de Iztapalapa, pero no queremos q toda la ciudad de convierta en Iztapalapa,  no queremos a la embrujada, mi pronóstico alcaldías seguras para el #NarcoPartidoMorena30 Iztapalapa,  Milpa Alta y Tlahuac, las demás quien sabe 😁",0,"https://twitter.com/lrios0001/status/1775717803586158870"
"Apr 3, 2024 @ 20:48:42.000","@Mzavalagc @mauriciotabe @STaboadaMx Este es tu nuevo 🌶 Jejejejejeje 😂 #YoEngañeAlPresidente https://t.co/R3EoXPuECu",0,"https://twitter.com/alejimenezs11/status/1775717098360074739"
"Apr 3, 2024 @ 20:26:42.000","@javiermalagon @STaboadaMx Ahora resulta que no te habías dado cuenta. Siempre he dicho que si el PRIAN gana la CDMX lo primero que hará será quitar muchas de las ciclovías, incluyendo la de Insurgentes y otras que muchos usamos continuamente.",0,"https://twitter.com/armaquim/status/1775711564211093838"
"Apr 3, 2024 @ 20:21:10.000","@STaboadaMx Tu estas con la ju dia guan ga de Sheinbaum, por algo nunca mencionas su nombre, mejor que gane Clara a ti, pu to vendido",0,"https://twitter.com/chuntaro54/status/1775710169684430886"
"Apr 3, 2024 @ 20:19:10.000","@lumendoz @JJDiazMachuca @martibatres @PAN_CDMX Para que vean @martibatres, @lopezobrador_ , @Claudiashein .  Y todos los de su clan. 
Qué gran diferencia verdad? 
No somos iguales. 
Por esto y más @XochitlGalvez Presidenta. 
@STaboadaMx Jefe de gobierno. 
No ganarán.  
    👇
#NarcoPresidenteAMLO31 
#NarcoCandidataClaudia31",0,"https://twitter.com/rayoscometas/status/1775709668527984707"
"Apr 3, 2024 @ 20:15:54.000","@polistermx @STaboadaMx @Chertorivski Si eso es cierto están de la re-ingada......",0,"https://twitter.com/elgus27/status/1775708844372484549"
"Apr 3, 2024 @ 20:12:47.000","@CamaritaPirata @PartidoMorenaMx @Claudiashein @lopezobrador_ @STaboadaMx @Chertorivski @ClaraBrugadaM Digan lo que digan la gente está cansada de tantas mentiras hablen lo que hablen las personas ya definieron su voto....nos vemos el 2 de junio.",0,"https://twitter.com/Halcon521/status/1775708059735613830"
"Apr 3, 2024 @ 20:12:47.000","@CamaritaPirata @PartidoMorenaMx @Claudiashein @lopezobrador_ @STaboadaMx @Chertorivski @ClaraBrugadaM Digan lo que digan la gente está cansada de tantas mentiras hablen lo que hablen las personas ya definieron su voto....nos vemos el 2 de junio.",0,"https://twitter.com/Halcon521/status/1775708059735613830"
"Apr 3, 2024 @ 20:10:21.000","@SEDEMA_CDMX que bien que destruyan las pocas áreas verdes con sus unidades @SOBSECDMX @lialimon @STaboadaMx @BJAlcaldia @AlcaldiaAO https://t.co/3rElC4dxkg",0,"https://twitter.com/yo_rch/status/1775707447023272073"
"Apr 3, 2024 @ 20:09:41.000","Santiago Taboada son reales
En Veracruz...Cuitláhuac García ha tenido pésimos resultados...lRocío Nahle...no termina de convencer desde las internas de Morena
En Morelos, el desastre de Cuauhtémoc Blanco es insuperable...hace muy difícil que gane Morena",0,"https://twitter.com/ralp36mx/status/1775707282786898311"
"Apr 3, 2024 @ 20:05:56.000","@polistermx @STaboadaMx @Chertorivski Las Encuentras en su Mayoría son un Engaño, la Intención del Voto es de
#TaboadaJefeDeGobiernoCDMX",0,"https://twitter.com/KarlosZArate69/status/1775706336027636129"
"Apr 3, 2024 @ 20:02:40.000","@carlosalazraki  @Adela_Micha @VILLALVAZO13 @inakimanero @ImagenTVMex @franciscozea @PamCerdeira  deberían no????!!! @XochitlGalvez @Claudiashein @ClaraBrugadaM @STaboadaMx https://t.co/kMEikqsziB",0,"https://twitter.com/slparrao/status/1775705515026170028"
"Apr 3, 2024 @ 20:01:26.000","@polistermx @STaboadaMx @Chertorivski Creíble? https://t.co/EvrJjy3E8I",0,"https://twitter.com/DavidCi68101797/status/1775705203116851495"
"Apr 3, 2024 @ 19:57:51.000","@STaboadaMx Estoy totalmente de acuerdo que la ciudad está muy mal, pero también sus propuestas de movilidad están por el suelo, ¿de verdad la L2 ampliarla? cuando la línea 4 podría desahogar otras líneas y llegar a Xochimilco",0,"https://twitter.com/danielmlncolia/status/1775704305028231679"
"Apr 3, 2024 @ 19:52:28.000","Gracias @PRI_Nacional @PRDMexico @PartidoMorenaMx @partidoverdemex @AccionNacional @MovCiudadanoMX @ClaraBrugadaM @STaboadaMx  @partidodeltra11 y al resto de partidos políticos nefastos por dejarnos ese chiquero en nuestra alcaldía 💪💪💪💪 @AzcapotzalcoMx https://t.co/UcdCv8NNt1",0,"https://twitter.com/delosriosbravo/status/1775702947155894349"
"Apr 3, 2024 @ 19:52:28.000","Gracias @PRI_Nacional @PRDMexico @PartidoMorenaMx @partidoverdemex @AccionNacional @MovCiudadanoMX @ClaraBrugadaM @STaboadaMx  @partidodeltra11 y al resto de partidos políticos nefastos por dejarnos ese chiquero en nuestra alcaldía 💪💪💪💪 @AzcapotzalcoMx https://t.co/UcdCv8NNt1",0,"https://twitter.com/delosriosbravo/status/1775702947155894349"
"Apr 3, 2024 @ 19:47:49.000","El próximo miércoles 🗓 10 de abril, más de 500 empresarios de #CoparmexCDMX participaremos en un encuentro con los candidatos al #GobCDMX: @ClaraBrugadaM, @Chertorivski y @STaboadaMx, donde dialogaremos sobre sus propuestas y proyectos para la #CDMX.

@Radio_Formula @CiroGomezL https://t.co/1QejgAya5k",0,"https://twitter.com/Coparmex_CDMX/status/1775701777771315661"
"Apr 3, 2024 @ 19:44:52.000","@guruchuirer Opino que ""El cartel inmobiliario"" es un invento de  @PartidoMorenaMx para desprestigiar a @AccionNacional , y que @STaboadaMx va a ser mucho mejor Jefe de Gobierno que @ClaraBrugadaM . Incluso @Chertorivski sería mejor que Clara. #NiUnVotoAMorena2024 #TaboadaJefeDeGobiernoCDMX",0,"https://twitter.com/Feliped86124796/status/1775701035983520160"
"Apr 3, 2024 @ 19:44:45.000","@polistermx @STaboadaMx @Chertorivski Por Santiago",0,"https://twitter.com/magusa551/status/1775701004757176763"
"Apr 3, 2024 @ 19:42:36.000","@polistermx @STaboadaMx @Chertorivski Si claro! De a cuánto la encuestita?",0,"https://twitter.com/EliDeLaMora2/status/1775700465071612291"
"Apr 3, 2024 @ 19:39:10.000","@Chertorivski Declina a favor de @STaboadaMx",0,"https://twitter.com/JorgEzqiel/status/1775699602169385349"
"Apr 3, 2024 @ 19:36:33.000","@FernandoAldapes @DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx 😂😂 pobre pejezombi ignorante https://t.co/u7Z2jM35kW",0,"https://twitter.com/guerisilla8/status/1775698940945727981"
"Apr 3, 2024 @ 19:36:00.000","@ClaraBrugadaM @yancolozano Definitivamente: TABOADA PARÁ LA CDMX.

BRUGADA DEJASTE IZTAPALAPA HECHA UNA PORQUERÍA, DELINCUENCIA Y SIN AGUA.

VOTO TABOADA.

BRIGADA:
ASÍ, DEJASTE  IZTAPALAPA, CON TIRADEROS A CIELO ABIERTO QUE YA NO EXISTÍAN https://t.co/jEgSeHproM",0,"https://twitter.com/LisaBetsy1970/status/1775698806165647623"
"Apr 3, 2024 @ 19:21:59.000","@STaboadaMx Los del Pan prometieron seguridad y pusieron al mayor traficante en la cúpula más alta de la seguridad y el poder judicial lo llenaron de mafiosos, y usted se ampara ante con. traidores, a mi me gustaría que todos aquellos que le creen que vayan a el Edo de México Naucalpan",0,"https://twitter.com/popocamusic61/status/1775695278168768532"
"Apr 3, 2024 @ 19:18:44.000","Que chequen todos los carteles inmobiliarios de @Morena  pueden ver en Iztacalco porque no cuestiona a Quintero unidad habitacional en la viga solo critican a la oposición pero ven adentro Sheinbaum cuestiona honestidad de Taboada por 'cártel inmobiliario' https://t.co/aGzdbMIBhb",0,"https://twitter.com/cocoareyes/status/1775694457565770097"
"Apr 3, 2024 @ 19:18:44.000","Que chequen todos los carteles inmobiliarios de @Morena  pueden ver en Iztacalco porque no cuestiona a Quintero unidad habitacional en la viga solo critican a la oposición pero ven adentro Sheinbaum cuestiona honestidad de Taboada por 'cártel inmobiliario' https://t.co/aGzdbMIBhb",0,"https://twitter.com/cocoareyes/status/1775694457565770097"
"Apr 3, 2024 @ 19:16:14.000","@Alonsotamez @MVSNoticias @juanmapregunta @alitomorenoc @rubenmoreiravdz @caroviggiano @PabloAnguloB @SenadoPRI @XochitlGalvez @STaboadaMx @leozuckermann @Claudiashein @PRI_Nacional Con todo amigo 👏👏👊",0,"https://twitter.com/Jairodavidmg29/status/1775693827921109466"
"Apr 3, 2024 @ 19:14:08.000","@STaboadaMx Y por qué vamos a creerle al PRI o al PAN después de tantos años de sólo enriquecerse y no hacer nada por el pueblo? Después de darle tanto poder al narco y de permitirle evadir impuestos a los empresarios?",0,"https://twitter.com/ClaudioGam29792/status/1775693302530015279"
